Prefix;Times;Long
2001:4d48:ad52:3601:0000:0000:0000:100;1;38
2001:4d88:100c:0000:0000:0000:0000:001;1;38
2001:4d88:1ffc:0477:0000:0000:0000:001;1;38
2001:4d88:1ffc:050f:0000:0000:0000:001;1;38
2001:4d88:3506:00aa:0000:0000:0000:14a;1;38
2001:4dc8:9000:1500:0216:3eff:febb:e32;1;38
2001:4dd0:0100:1f00:0080:0000:0012:001;1;38
2001:4dd0:0100:1f00:0080:0000:0080:001;1;38
2001:4dd0:f004:0007:0000:0000:0000:012;1;38
2001:4dd0:f004:0007:0000:0000:0000:024;1;38
2001:4dd0:f43a:0001:0000:0000:0000:010;1;38
2001:4dd0:fe33:0002:0000:0000:0000:002;1;38
2001:4dd0:ff00:92c4:bae8:56ff:fe41:410;1;38
2001:4dd0:ff00:9486:0000:0000:0000:011;1;38
2001:b030:1102:0000:0000:0000:0000:010;1;38
2002:0000:0000:0000:0000:0000:b009:8ae;1;38
2002:0000:0000:0000:0000:0000:b24d:7e7;1;38
2002:2e04:5e49:0000:0000:0000:0000:001;1;38
2002:5119:3381:0000:0000:0000:0000:010;1;38
2002:52a5:aa76:0000:0000:0000:52a5:aa7;1;38
2002:55d6:1ab2:0000:0000:0000:55d6:1ab;1;38
2002:55d6:46f2:00da:cafe:0088:0000:001;1;38
2002:5fd3:1d42:0000:0000:0000:5fd3:1d4;1;38
2002:c3d6:e769:0000:0000:0000:0000:001;1;38
2002:d45a:ce86:0000:921b:0eff:fe11:f92;1;38
2003:0002:0002:0015:0080:0150:0006:143;1;38
2003:0002:0004:0164:0217:0006:0164:165;1;38
2003:004e:0010:0001:0000:0000:0000:235;1;38
2003:0054:8010:d0cf:0000:0000:0080:161;1;38
2400:8900:0000:0000:f03c:91ff:fe26:6ad;1;38
2400:8900:0000:0000:f03c:91ff:fe61:b76;1;38
2400:8900:0000:0000:f03c:91ff:fe73:165;1;38
2400:8900:0000:0000:f03c:91ff:feae:777;1;38
2400:8900:0000:0000:f03c:91ff:feae:779;1;38
2400:8901:0000:0000:f03c:91ff:fe61:a1e;1;38
2400:8901:0000:0000:f03c:91ff:fe98:261;1;38
2400:cb00:2048:0001:0000:0000:6810:498;1;38
2400:cb00:2048:0001:0000:0000:6812:202;1;38
2400:cb00:2048:0001:0000:0000:6812:220;1;38
2400:cb00:2048:0001:0000:0000:6812:22e;1;38
2400:cb00:2048:0001:0000:0000:6812:234;1;38
2400:cb00:2048:0001:0000:0000:6812:24e;1;38
2400:cb00:2048:0001:0000:0000:6812:255;1;38
2400:cb00:2048:0001:0000:0000:6812:25c;1;38
2400:cb00:2048:0001:0000:0000:6812:266;1;38
2400:cb00:2048:0001:0000:0000:6812:2a6;1;38
2400:cb00:2048:0001:0000:0000:6812:2cc;1;38
2400:cb00:2048:0001:0000:0000:6812:2d7;1;38
2400:cb00:2048:0001:0000:0000:6812:2e8;1;38
2400:cb00:2048:0001:0000:0000:6812:30c;1;38
2400:cb00:2048:0001:0000:0000:6812:310;1;38
2400:cb00:2048:0001:0000:0000:6812:321;1;38
2400:cb00:2048:0001:0000:0000:6812:346;1;38
2400:cb00:2048:0001:0000:0000:6812:34a;1;38
2400:cb00:2048:0001:0000:0000:6812:36d;1;38
2400:cb00:2048:0001:0000:0000:6812:37d;1;38
2400:cb00:2048:0001:0000:0000:6812:38d;1;38
2400:cb00:2048:0001:0000:0000:6812:39c;1;38
2400:cb00:2048:0001:0000:0000:6812:3c6;1;38
2400:cb00:2048:0001:0000:0000:6812:3d6;1;38
2400:cb00:2048:0001:0000:0000:6812:3dd;1;38
2400:cb00:2048:0001:0000:0000:6812:3e0;1;38
2400:cb00:2048:0001:0000:0000:6812:3e5;1;38
2400:cb00:2048:0001:0000:0000:6812:3ea;1;38
2400:cb00:2048:0001:0000:0000:6812:3f3;1;38
2400:cb00:2048:0001:0000:0000:6814:10b;1;38
2400:cb00:2048:0001:0000:0000:6814:15b;1;38
2400:cb00:2048:0001:0000:0000:6814:1da;1;38
2400:cb00:2048:0001:0000:0000:6814:1e0;1;38
2400:cb00:2048:0001:0000:0000:6814:1e2;1;38
2400:cb00:2048:0001:0000:0000:6814:215;1;38
2400:cb00:2048:0001:0000:0000:6814:256;1;38
2400:cb00:2048:0001:0000:0000:6814:25a;1;38
2400:cb00:2048:0001:0000:0000:6814:2c2;1;38
2400:cb00:2048:0001:0000:0000:6814:2ca;1;38
2400:cb00:2048:0001:0000:0000:6814:307;1;38
2400:cb00:2048:0001:0000:0000:6814:30a;1;38
2400:cb00:2048:0001:0000:0000:6814:367;1;38
2400:cb00:2048:0001:0000:0000:6814:40c;1;38
2400:cb00:2048:0001:0000:0000:6814:545;1;38
2400:cb00:2048:0001:0000:0000:6814:556;1;38
2400:cb00:2048:0001:0000:0000:6814:59c;1;38
2400:cb00:2048:0001:0000:0000:6814:5bb;1;38
2400:cb00:2048:0001:0000:0000:6814:814;1;38
2400:cb00:2048:0001:0000:0000:6814:b11;1;38
2400:cb00:2048:0001:0000:0000:6814:e83;1;38
2400:cb00:2048:0001:0000:0000:6814:ec1;1;38
2400:cb00:2048:0001:0000:0000:6818:131;1;38
2400:cb00:2048:0001:0000:0000:6818:185;1;38
2400:cb00:2048:0001:0000:0000:6818:52f;1;38
2400:cb00:2048:0001:0000:0000:6818:628;1;38
2400:cb00:2048:0001:0000:0000:6818:641;1;38
2400:cb00:2048:0001:0000:0000:6818:64d;1;38
2400:cb00:2048:0001:0000:0000:6818:666;1;38
2400:cb00:2048:0001:0000:0000:6818:673;1;38
2400:cb00:2048:0001:0000:0000:6818:697;1;38
2400:cb00:2048:0001:0000:0000:6818:69a;1;38
2400:cb00:2048:0001:0000:0000:6818:6a7;1;38
2400:cb00:2048:0001:0000:0000:6818:6ac;1;38
2400:cb00:2048:0001:0000:0000:6818:6b8;1;38
2400:cb00:2048:0001:0000:0000:6818:6e3;1;38
2400:cb00:2048:0001:0000:0000:6818:6e8;1;38
2400:cb00:2048:0001:0000:0000:6818:6ee;1;38
2400:cb00:2048:0001:0000:0000:6818:6f3;1;38
2400:cb00:2048:0001:0000:0000:6818:706;1;38
2400:cb00:2048:0001:0000:0000:6818:70a;1;38
2400:cb00:2048:0001:0000:0000:6818:715;1;38
2400:cb00:2048:0001:0000:0000:6818:72d;1;38
2400:cb00:2048:0001:0000:0000:6818:73a;1;38
2400:cb00:2048:0001:0000:0000:6818:74c;1;38
2400:cb00:2048:0001:0000:0000:6818:750;1;38
2400:cb00:2048:0001:0000:0000:6818:760;1;38
2400:cb00:2048:0001:0000:0000:6818:773;1;38
2400:cb00:2048:0001:0000:0000:6818:77f;1;38
2400:cb00:2048:0001:0000:0000:6818:7a1;1;38
2400:cb00:2048:0001:0000:0000:6818:7aa;1;38
2400:cb00:2048:0001:0000:0000:6818:7c1;1;38
2400:cb00:2048:0001:0000:0000:6818:7fc;1;38
2400:cb00:2048:0001:0000:0000:6818:a33;1;38
2400:cb00:2048:0001:0000:0000:6818:c17;1;38
2400:cb00:2048:0001:0000:0000:6818:f16;1;38
2400:cb00:2048:0001:0000:0000:6819:100;1;38
2400:cb00:2048:0001:0000:0000:6819:130;1;38
2400:cb00:2048:0001:0000:0000:6819:132;1;38
2400:cb00:2048:0001:0000:0000:6819:222;1;38
2400:cb00:2048:0001:0000:0000:6819:260;1;38
2400:cb00:2048:0001:0000:0000:6819:351;2;38
2400:cb00:2048:0001:0000:0000:6819:490;1;38
2400:cb00:2048:0001:0000:0000:6819:4f1;1;38
2400:cb00:2048:0001:0000:0000:6819:561;1;38
2400:cb00:2048:0001:0000:0000:6819:572;1;38
2400:cb00:2048:0001:0000:0000:6819:740;1;38
2400:cb00:2048:0001:0000:0000:6819:781;1;38
2400:cb00:2048:0001:0000:0000:6819:7a0;1;38
2400:cb00:2048:0001:0000:0000:6819:7c1;1;38
2400:cb00:2048:0001:0000:0000:6819:811;1;38
2400:cb00:2048:0001:0000:0000:6819:840;1;38
2400:cb00:2048:0001:0000:0000:6819:861;1;38
2400:cb00:2048:0001:0000:0000:6819:8b0;1;38
2400:cb00:2048:0001:0000:0000:6819:8c1;1;38
2400:cb00:2048:0001:0000:0000:6819:8d1;1;38
2400:cb00:2048:0001:0000:0000:6819:9a1;1;38
2400:cb00:2048:0001:0000:0000:6819:a11;1;38
2400:cb00:2048:0001:0000:0000:6819:a61;1;38
2400:cb00:2048:0001:0000:0000:6819:ae1;1;38
2400:cb00:2048:0001:0000:0000:6819:b02;1;38
2400:cb00:2048:0001:0000:0000:6819:b72;1;38
2400:cb00:2048:0001:0000:0000:6819:c51;1;38
2400:cb00:2048:0001:0000:0000:6819:c92;1;38
2400:cb00:2048:0001:0000:0000:6819:ce1;1;38
2400:cb00:2048:0001:0000:0000:6819:d50;1;38
2400:cb00:2048:0001:0000:0000:6819:d61;1;38
2400:cb00:2048:0001:0000:0000:6819:e1c;1;38
2400:cb00:2048:0001:0000:0000:6819:e61;1;38
2400:cb00:2048:0001:0000:0000:6819:ea1;1;38
2400:cb00:2048:0001:0000:0000:6819:f11;1;38
2400:cb00:2048:0001:0000:0000:6819:f41;1;38
2400:cb00:2048:0001:0000:0000:681b:812;1;38
2400:cb00:2048:0001:0000:0000:681b:818;1;38
2400:cb00:2048:0001:0000:0000:681b:827;1;38
2400:cb00:2048:0001:0000:0000:681b:829;1;38
2400:cb00:2048:0001:0000:0000:681b:835;1;38
2400:cb00:2048:0001:0000:0000:681b:84c;1;38
2400:cb00:2048:0001:0000:0000:681b:85e;1;38
2400:cb00:2048:0001:0000:0000:681b:86d;1;38
2400:cb00:2048:0001:0000:0000:681b:87f;1;38
2400:cb00:2048:0001:0000:0000:681b:887;1;38
2400:cb00:2048:0001:0000:0000:681b:8c0;1;38
2400:cb00:2048:0001:0000:0000:681b:8c8;1;38
2400:cb00:2048:0001:0000:0000:681b:8d4;1;38
2400:cb00:2048:0001:0000:0000:681b:905;1;38
2400:cb00:2048:0001:0000:0000:681b:918;1;38
2400:cb00:2048:0001:0000:0000:681b:974;1;38
2400:cb00:2048:0001:0000:0000:681b:979;1;38
2400:cb00:2048:0001:0000:0000:681b:9f3;1;38
2400:cb00:2048:0001:0000:0000:681b:a16;1;38
2400:cb00:2048:0001:0000:0000:681b:a18;1;38
2400:cb00:2048:0001:0000:0000:681b:a39;1;38
2400:cb00:2048:0001:0000:0000:681b:a53;1;38
2400:cb00:2048:0001:0000:0000:681b:a6c;1;38
2400:cb00:2048:0001:0000:0000:681b:a77;1;38
2400:cb00:2048:0001:0000:0000:681b:a97;1;38
2400:cb00:2048:0001:0000:0000:681b:aa9;1;38
2400:cb00:2048:0001:0000:0000:681b:ad0;1;38
2400:cb00:2048:0001:0000:0000:681b:ad4;1;38
2400:cb00:2048:0001:0000:0000:681b:b04;1;38
2400:cb00:2048:0001:0000:0000:681b:b20;1;38
2400:cb00:2048:0001:0000:0000:681b:b2d;1;38
2400:cb00:2048:0001:0000:0000:681b:b47;1;38
2400:cb00:2048:0001:0000:0000:681b:b4a;1;38
2400:cb00:2048:0001:0000:0000:681b:b59;1;38
2400:cb00:2048:0001:0000:0000:681b:b5a;1;38
2400:cb00:2048:0001:0000:0000:681b:b67;1;38
2400:cb00:2048:0001:0000:0000:681b:b75;1;38
2400:cb00:2048:0001:0000:0000:681c:00f;1;38
2400:cb00:2048:0001:0000:0000:681c:020;1;38
2400:cb00:2048:0001:0000:0000:681c:02e;1;38
2400:cb00:2048:0001:0000:0000:681c:03e;1;38
2400:cb00:2048:0001:0000:0000:681c:051;1;38
2400:cb00:2048:0001:0000:0000:681c:062;1;38
2400:cb00:2048:0001:0000:0000:681c:06b;1;38
2400:cb00:2048:0001:0000:0000:681c:06e;1;38
2400:cb00:2048:0001:0000:0000:681c:100;1;38
2400:cb00:2048:0001:0000:0000:681c:102;1;38
2400:cb00:2048:0001:0000:0000:681c:103;1;38
2400:cb00:2048:0001:0000:0000:681c:106;2;38
2400:cb00:2048:0001:0000:0000:681c:107;1;38
2400:cb00:2048:0001:0000:0000:681c:109;1;38
2400:cb00:2048:0001:0000:0000:681c:10a;1;38
2400:cb00:2048:0001:0000:0000:681c:10d;1;38
2400:cb00:2048:0001:0000:0000:681c:10f;1;38
2400:cb00:2048:0001:0000:0000:681c:110;1;38
2400:cb00:2048:0001:0000:0000:681c:114;2;38
2400:cb00:2048:0001:0000:0000:681c:115;1;38
2400:cb00:2048:0001:0000:0000:681c:116;1;38
2400:cb00:2048:0001:0000:0000:681c:117;2;38
2400:cb00:2048:0001:0000:0000:681c:11e;1;38
2400:cb00:2048:0001:0000:0000:681c:120;1;38
2400:cb00:2048:0001:0000:0000:681c:121;2;38
2400:cb00:2048:0001:0000:0000:681c:122;1;38
2400:cb00:2048:0001:0000:0000:681c:124;1;38
2400:cb00:2048:0001:0000:0000:681c:125;1;38
2400:cb00:2048:0001:0000:0000:681c:126;2;38
2400:cb00:2048:0001:0000:0000:681c:128;1;38
2400:cb00:2048:0001:0000:0000:681c:129;1;38
2400:cb00:2048:0001:0000:0000:681c:12d;1;38
2400:cb00:2048:0001:0000:0000:681c:130;1;38
2400:cb00:2048:0001:0000:0000:681c:131;1;38
2400:cb00:2048:0001:0000:0000:681c:132;1;38
2400:cb00:2048:0001:0000:0000:681c:133;1;38
2400:cb00:2048:0001:0000:0000:681c:137;2;38
2400:cb00:2048:0001:0000:0000:681c:141;1;38
2400:cb00:2048:0001:0000:0000:681c:146;2;38
2400:cb00:2048:0001:0000:0000:681c:14a;1;38
2400:cb00:2048:0001:0000:0000:681c:150;1;38
2400:cb00:2048:0001:0000:0000:681c:151;2;38
2400:cb00:2048:0001:0000:0000:681c:155;1;38
2400:cb00:2048:0001:0000:0000:681c:160;1;38
2400:cb00:2048:0001:0000:0000:681c:161;2;38
2400:cb00:2048:0001:0000:0000:681c:163;1;38
2400:cb00:2048:0001:0000:0000:681c:164;1;38
2400:cb00:2048:0001:0000:0000:681c:165;1;38
2400:cb00:2048:0001:0000:0000:681c:167;1;38
2400:cb00:2048:0001:0000:0000:681c:16a;1;38
2400:cb00:2048:0001:0000:0000:681c:170;1;38
2400:cb00:2048:0001:0000:0000:681c:171;1;38
2400:cb00:2048:0001:0000:0000:681c:173;1;38
2400:cb00:2048:0001:0000:0000:681c:175;3;38
2400:cb00:2048:0001:0000:0000:681c:176;1;38
2400:cb00:2048:0001:0000:0000:681c:180;2;38
2400:cb00:2048:0001:0000:0000:681c:181;1;38
2400:cb00:2048:0001:0000:0000:681c:182;1;38
2400:cb00:2048:0001:0000:0000:681c:183;3;38
2400:cb00:2048:0001:0000:0000:681c:184;2;38
2400:cb00:2048:0001:0000:0000:681c:186;4;38
2400:cb00:2048:0001:0000:0000:681c:191;4;38
2400:cb00:2048:0001:0000:0000:681c:192;1;38
2400:cb00:2048:0001:0000:0000:681c:193;2;38
2400:cb00:2048:0001:0000:0000:681c:196;1;38
2400:cb00:2048:0001:0000:0000:681c:1a3;3;38
2400:cb00:2048:0001:0000:0000:681c:1a7;1;38
2400:cb00:2048:0001:0000:0000:681c:1aa;1;38
2400:cb00:2048:0001:0000:0000:681c:1b0;2;38
2400:cb00:2048:0001:0000:0000:681c:1b2;1;38
2400:cb00:2048:0001:0000:0000:681c:1b3;1;38
2400:cb00:2048:0001:0000:0000:681c:1b5;1;38
2400:cb00:2048:0001:0000:0000:681c:1b6;1;38
2400:cb00:2048:0001:0000:0000:681c:1b8;1;38
2400:cb00:2048:0001:0000:0000:681c:1c1;1;38
2400:cb00:2048:0001:0000:0000:681c:1ca;1;38
2400:cb00:2048:0001:0000:0000:681c:1d0;1;38
2400:cb00:2048:0001:0000:0000:681c:1d1;2;38
2400:cb00:2048:0001:0000:0000:681c:1d2;1;38
2400:cb00:2048:0001:0000:0000:681c:1d3;1;38
2400:cb00:2048:0001:0000:0000:681c:1d4;3;38
2400:cb00:2048:0001:0000:0000:681c:1d6;1;38
2400:cb00:2048:0001:0000:0000:681c:1de;1;38
2400:cb00:2048:0001:0000:0000:681c:1e2;1;38
2400:cb00:2048:0001:0000:0000:681c:1e3;2;38
2400:cb00:2048:0001:0000:0000:681c:1e4;1;38
2400:cb00:2048:0001:0000:0000:681c:1e5;1;38
2400:cb00:2048:0001:0000:0000:681c:1e6;1;38
2400:cb00:2048:0001:0000:0000:681c:1e7;1;38
2400:cb00:2048:0001:0000:0000:681c:1e8;1;38
2400:cb00:2048:0001:0000:0000:681c:1f0;1;38
2400:cb00:2048:0001:0000:0000:681c:1f2;1;38
2400:cb00:2048:0001:0000:0000:681c:1f5;1;38
2400:cb00:2048:0001:0000:0000:681c:1f7;1;38
2400:cb00:2048:0001:0000:0000:681c:213;1;38
2400:cb00:2048:0001:0000:0000:681c:215;1;38
2400:cb00:2048:0001:0000:0000:681c:21d;1;38
2400:cb00:2048:0001:0000:0000:681c:22b;1;38
2400:cb00:2048:0001:0000:0000:681c:24c;1;38
2400:cb00:2048:0001:0000:0000:681c:311;1;38
2400:cb00:2048:0001:0000:0000:681c:33c;1;38
2400:cb00:2048:0001:0000:0000:681c:341;1;38
2400:cb00:2048:0001:0000:0000:681c:344;1;38
2400:cb00:2048:0001:0000:0000:681c:35a;1;38
2400:cb00:2048:0001:0000:0000:681c:416;1;38
2400:cb00:2048:0001:0000:0000:681c:422;1;38
2400:cb00:2048:0001:0000:0000:681c:455;1;38
2400:cb00:2048:0001:0000:0000:681c:45c;1;38
2400:cb00:2048:0001:0000:0000:681c:461;1;38
2400:cb00:2048:0001:0000:0000:681c:4bc;1;38
2400:cb00:2048:0001:0000:0000:681c:50d;1;38
2400:cb00:2048:0001:0000:0000:681c:526;1;38
2400:cb00:2048:0001:0000:0000:681c:52a;1;38
2400:cb00:2048:0001:0000:0000:681c:549;1;38
2400:cb00:2048:0001:0000:0000:681c:551;1;38
2400:cb00:2048:0001:0000:0000:681c:567;1;38
2400:cb00:2048:0001:0000:0000:681c:56b;1;38
2400:cb00:2048:0001:0000:0000:681c:571;1;38
2400:cb00:2048:0001:0000:0000:681c:608;1;38
2400:cb00:2048:0001:0000:0000:681c:619;1;38
2400:cb00:2048:0001:0000:0000:681c:62c;1;38
2400:cb00:2048:0001:0000:0000:681c:651;1;38
2400:cb00:2048:0001:0000:0000:681c:678;1;38
2400:cb00:2048:0001:0000:0000:681c:737;1;38
2400:cb00:2048:0001:0000:0000:681c:739;1;38
2400:cb00:2048:0001:0000:0000:681c:747;1;38
2400:cb00:2048:0001:0000:0000:681c:74d;1;38
2400:cb00:2048:0001:0000:0000:681c:74f;1;38
2400:cb00:2048:0001:0000:0000:681c:760;1;38
2400:cb00:2048:0001:0000:0000:681c:77a;1;38
2400:cb00:2048:0001:0000:0000:681c:7cf;1;38
2400:cb00:2048:0001:0000:0000:681c:812;1;38
2400:cb00:2048:0001:0000:0000:681c:81e;1;38
2400:cb00:2048:0001:0000:0000:681c:85b;1;38
2400:cb00:2048:0001:0000:0000:681c:877;1;38
2400:cb00:2048:0001:0000:0000:681c:906;1;38
2400:cb00:2048:0001:0000:0000:681c:91c;1;38
2400:cb00:2048:0001:0000:0000:681c:941;1;38
2400:cb00:2048:0001:0000:0000:681c:945;1;38
2400:cb00:2048:0001:0000:0000:681c:96a;1;38
2400:cb00:2048:0001:0000:0000:681c:96e;1;38
2400:cb00:2048:0001:0000:0000:681c:976;1;38
2400:cb00:2048:0001:0000:0000:681c:a1e;1;38
2400:cb00:2048:0001:0000:0000:681c:a7b;1;38
2400:cb00:2048:0001:0000:0000:681c:a96;1;38
2400:cb00:2048:0001:0000:0000:681c:b35;1;38
2400:cb00:2048:0001:0000:0000:681c:b4e;1;38
2400:cb00:2048:0001:0000:0000:681c:b79;1;38
2400:cb00:2048:0001:0000:0000:681c:b7b;1;38
2400:cb00:2048:0001:0000:0000:681c:b8b;1;38
2400:cb00:2048:0001:0000:0000:681c:c05;1;38
2400:cb00:2048:0001:0000:0000:681c:c35;1;38
2400:cb00:2048:0001:0000:0000:681c:c42;1;38
2400:cb00:2048:0001:0000:0000:681c:c4b;1;38
2400:cb00:2048:0001:0000:0000:681c:c51;1;38
2400:cb00:2048:0001:0000:0000:681c:c64;1;38
2400:cb00:2048:0001:0000:0000:681c:d25;1;38
2400:cb00:2048:0001:0000:0000:681c:d7c;1;38
2400:cb00:2048:0001:0000:0000:681c:d7e;1;38
2400:cb00:2048:0001:0000:0000:681c:e13;1;38
2400:cb00:2048:0001:0000:0000:681c:e3b;1;38
2400:cb00:2048:0001:0000:0000:681c:e46;1;38
2400:cb00:2048:0001:0000:0000:681c:e4f;1;38
2400:cb00:2048:0001:0000:0000:681c:e72;1;38
2400:cb00:2048:0001:0000:0000:681c:f2b;1;38
2400:cb00:2048:0001:0000:0000:681c:f56;1;38
2400:cb00:2048:0001:0000:0000:681c:f5c;1;38
2400:cb00:2048:0001:0000:0000:681c:f61;1;38
2400:cb00:2048:0001:0000:0000:681c:f74;1;38
2400:cb00:2048:0001:0000:0000:681c:f7d;1;38
2400:cb00:2048:0001:0000:0000:681c:fa6;1;38
2400:cb00:2048:0001:0000:0000:681f:40c;1;38
2400:cb00:2048:0001:0000:0000:681f:413;1;38
2400:cb00:2048:0001:0000:0000:681f:418;1;38
2400:cb00:2048:0001:0000:0000:681f:445;1;38
2400:cb00:2048:0001:0000:0000:681f:460;1;38
2400:cb00:2048:0001:0000:0000:681f:47c;1;38
2400:cb00:2048:0001:0000:0000:681f:48a;1;38
2400:cb00:2048:0001:0000:0000:681f:491;1;38
2400:cb00:2048:0001:0000:0000:681f:492;1;38
2400:cb00:2048:0001:0000:0000:681f:497;1;38
2400:cb00:2048:0001:0000:0000:681f:4a0;1;38
2400:cb00:2048:0001:0000:0000:681f:518;1;38
2400:cb00:2048:0001:0000:0000:681f:519;1;38
2400:cb00:2048:0001:0000:0000:681f:52b;1;38
2400:cb00:2048:0001:0000:0000:681f:55e;1;38
2400:cb00:2048:0001:0000:0000:681f:5bd;1;38
2400:cb00:2048:0001:0000:0000:681f:5eb;1;38
2400:cb00:2048:0001:0000:0000:681f:5ed;1;38
2400:cb00:2048:0001:0000:0000:8d65:7f8;1;38
2400:cb00:2048:0001:0000:0000:a29f:f6e;1;38
2400:cb00:2048:0001:0000:0000:c629:bf2;1;38
2400:cb00:2048:0001:0000:0000:c71b:864;1;38
2401:2500:0203:030b:0000:a400:0000:001;1;38
2403:1400:0002:0001:0000:0000:0000:107;1;38
2403:1400:0002:0001:0000:0000:0000:109;1;38
2403:3a00:0101:0008:0219:0094:0128:056;1;38
2403:3a00:0101:0021:0049:0212:0235:064;1;38
2403:3a00:0201:001f:0049:0212:0207:150;1;38
2403:3a00:0202:1103:0219:0094:0242:021;1;38
2403:3a00:0202:1118:0049:0212:0175:245;1;38
2403:3a00:0202:1203:0219:0094:0255:203;1;38
2403:d000:0004:010c:101a:0111:000a:001;1;38
2404:6800:8005:0000:0000:0000:0000:079;1;38
2404:9400:0001:0000:0000:1162:0000:001;1;38
2405:4200:8888:0001:0000:0000:0000:007;1;38
2406:da00:ff00:0000:0000:0000:1715:3b8;1;38
2406:da00:ff00:0000:0000:0000:1715:d5a;1;38
2406:da00:ff00:0000:0000:0000:3210:eb8;1;38
2406:da00:ff00:0000:0000:0000:36ec:842;1;38
2406:da00:ff00:0000:0000:0000:36f3:443;1;38
2407:e700:0002:0007:0000:0000:0000:031;1;38
2409:0010:aaa0:0000:0225:00ff:feaa:a82;1;38
2409:8080:0000:1000:0000:0003:ddb0:979;1;38
2600:0c08:2002:0011:0003:0000:0000:094;1;38
2600:2001:0000:0003:0000:0000:0000:106;1;38
2600:3000:2400:109f:0000:0000:0000:006;1;38
2600:3c00:0000:0000:f03c:91ff:fe37:133;1;38
2600:3c00:0000:0000:f03c:91ff:fe69:b2f;1;38
2600:3c00:0000:0000:f03c:91ff:fe70:959;1;38
2600:3c00:0000:0000:f03c:91ff:fe73:f31;1;38
2600:3c00:0000:0000:f03c:91ff:fe89:b79;1;38
2600:3c00:0000:0000:f03c:91ff:fe93:3c7;1;38
2600:3c00:0000:0000:f03c:91ff:fe96:c6d;1;38
2600:3c00:0001:0000:0000:0000:68c8:17a;1;38
2600:3c01:0000:0000:f03c:91ff:fe18:690;1;38
2600:3c01:0000:0000:f03c:91ff:fe37:1c9;1;38
2600:3c01:0000:0000:f03c:91ff:fe70:b03;1;38
2600:3c01:0000:0000:f03c:91ff:fe89:b6b;1;38
2600:3c01:0000:0000:f03c:91ff:fe96:f28;1;38
2600:3c01:0000:0000:f03c:91ff:fe96:f9b;1;38
2600:3c01:0000:0000:f03c:91ff:feae:964;1;38
2600:3c02:0000:0000:f03c:91ff:fe73:d33;1;38
2600:3c02:0000:0000:f03c:91ff:fe89:3ee;1;38
2600:3c02:0000:0000:f03c:91ff:fe89:a41;1;38
2600:3c02:0000:0000:f03c:91ff:fe96:b74;1;38
2600:3c02:0000:0000:f03c:91ff:fe98:1cf;1;38
2600:3c02:0000:0000:f03c:91ff:fedf:d30;1;38
2600:3c02:e000:0003:0000:0000:0000:008;1;38
2600:3c03:0000:0000:f03c:91ff:fe18:94b;1;38
2600:3c03:0000:0000:f03c:91ff:fe26:531;1;38
2600:3c03:0000:0000:f03c:91ff:fe50:4a1;1;38
2600:3c03:0000:0000:f03c:91ff:fe50:c5f;1;38
2600:3c03:0000:0000:f03c:91ff:fe6e:bde;1;38
2600:3c03:0000:0000:f03c:91ff:fe73:ab4;1;38
2600:3c03:0000:0000:f03c:91ff:fe93:2ec;1;38
2600:3c03:0000:0000:f03c:91ff:fe96:6d4;1;38
2600:3c03:0000:0000:f03c:91ff:fe96:8ea;1;38
2600:3c03:0000:0000:f03c:91ff:fedb:40d;1;38
2602:ffe2:0099:0000:0000:0000:0000:099;1;38
2604:0180:0001:0000:0000:0000:5e40:b4d;1;38
2604:0a00:0012:1791:0000:0000:0000:173;1;38
2604:3400:0dc1:0041:0216:3eff:fe2e:eee;1;38
2604:3400:0dc1:0041:0216:3eff:fe31:ebb;1;38
2604:3400:0dc1:0950:0000:0000:0000:011;1;38
2604:4300:000a:0088:0485:1d9d:d452:1f2;1;38
2604:5800:0000:0023:0000:0000:0000:008;1;38
2604:7c00:0018:0007:0000:0000:0000:135;1;38
2604:7c00:001a:0007:0000:0000:0000:01f;1;38
2604:7c00:001a:000a:0000:0000:0000:3c7;1;38
2604:7c00:001a:000a:0000:0000:0000:4f3;1;38
2604:7c00:001a:000b:0000:0000:0000:02b;1;38
2604:7c00:001a:000b:0000:0000:0000:2a3;1;38
2604:8800:0100:81dd:0000:0000:0000:001;1;38
2604:9a00:2010:a005:0002:0000:0000:095;1;38
2604:9a00:2010:a00d:0001:0000:0000:07c;1;38
2604:9a00:2100:a010:0011:0000:0000:057;1;38
2604:9a00:2100:a010:0014:0000:0000:050;1;38
2604:9a00:2100:af0a:0002:0000:0000:000;1;38
2604:a880:0001:0020:0000:0000:004f:a00;1;38
2604:a880:0001:0020:0000:0000:0095:f00;1;38
2604:a880:0001:0020:0000:0000:00d0:400;1;38
2604:a880:0001:0020:0000:0000:0179:500;1;38
2604:a880:0001:0020:0000:0000:018b:c00;1;38
2604:a880:0001:0020:0000:0000:01bf:900;1;38
2604:a880:0800:0010:0000:0000:05f1:f00;1;38
2604:a880:0800:00a1:0000:0000:0060:a00;1;38
2605:6280:0001:0013:0000:0000:0000:04c;1;38
2605:8000:0065:0000:0000:0000:0000:130;1;38
2605:9600:0401:0001:0000:0000:0000:009;1;38
2605:d400:0000:0029:021e:0bff:fe78:506;1;38
2605:f700:0080:0002:0000:0000:0000:006;1;38
2607:1a00:0001:000b:0000:0000:0000:002;1;38
2607:1b00:0001:0007:0000:0000:0000:a35;1;38
2607:1b00:0001:0017:0000:0000:0000:4e2;1;38
2607:1b00:0001:0021:0000:0000:0000:09b;1;38
